AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
4286.672515113689,3993.206950792456,4252.035034341306,4099.423766720453,4335.512266999449,4609.836721533607,4052.030088563991,4606.7990512067645,4188.863379273231,4219.6376599614,4190.832388665584,4268.155359395696,4586.342905489377,4349.020911625085,1.0
4287.83288582092,3993.422416081878,4254.073795869019,4100.123012333486,4335.619135155473,4610.154069453113,4053.4664156891918,4607.68830936872,4189.581708318272,4219.512705470005,4189.511636601184,4269.735950154243,4586.484773241367,4350.112641678149,1.0
4289.007150503596,3993.660053950818,4256.370414435686,4100.896533792385,4335.825257674349,4610.505788248448,4055.0570543153085,4609.052867044257,4190.810279728168,4219.827753341136,4188.26096555969,4271.588086110775,4586.876984748625,4351.3128351881005,1.0
4290.089133025779,3993.9337615301556,4258.730703860473,4101.722163533901,4336.143635304108,4610.930840927001,4056.6706254624046,4610.861674944209,4192.53742479186,4220.629536469492,4187.127313776405,4273.532297145668,4587.541415572635,4352.528801952236,1.0
4290.985938363776,3994.2511683431408,4260.940243405765,4102.570743312907,4336.570336902434,4611.4599903668395,4058.171368611479,4613.039360714526,4194.7049880958375,4221.926782604162,4186.14291831556,4275.371345762811,4588.470066763238,4353.662422489527,1.0
4291.62827072353,3994.6105341950456,4262.791540125961,4103.407228233169,4337.08222061001,4612.109719346987,4059.4357250614225,4615.47184771733,4197.209366964711,4223.683764957786,4185.320677233871,4276.915445182433,4589.623347167847,4354.621191673055,1.0
4291.977703471953,3994.998584220278,4264.110844289911,4104.19269686345,4337.637418149682,4612.878056190698,4060.3679228741007,4618.016431873873,4199.907598072815,4225.8180345681485,4184.651518938143,4278.006482276071,4590.931807244383,4355.328622779996,1.0
4292.0300849330315,3995.389808941804,4264.780955411796,4104.887087439621,4338.17883623033,4613.743036095078,4060.9124213542095,4620.51528875414,4202.6283209274325,4228.203334472732,4184.10449361743,4278.538047535132,4592.3015962172,4355.7328655296515,1.0
4291.814730187211,3995.7475911391334,4264.756876454463,4105.452401223569,4338.640466132615,4614.664150927154,4061.0614422328504,4622.810954923325,4205.18680445635,4230.678074534661,4183.629951373597,4278.468667987666,4593.623445977806,4355.812579670073,1.0
4291.389562093185,3996.0272845382638,4264.072136831552,4105.856074032355,4338.955831149115,4615.586697383239,4060.8564442985985,4624.762068862215,4207.402624958126,4233.058982264946,4183.165706372009,4277.826570707167,4594.784458382495,4355.579394649185,1.0
4290.832865689842,3996.181091794258,4262.834880908881,4106.074213308271,4339.067515808096,4616.44849372817,4060.3832059737388,4626.257601401767,4209.1181237327,4235.1587540303035,4182.645582637004,4276.70544677871,4595.6814735678245,4355.076653236367,1.0
4290.232746284355,3996.1643068143408,4261.2142312281285,4106.094421333207,4338.9364743595725,4617.188066611247,4059.7610550367067,4627.227961158617,4210.2155281632595,4236.805840410059,4182.009284912337,4275.251885148858,4596.234418306575,4354.374549617836,1.0
4289.6756750359955,3995.9422372335616,4259.4187855967775,4105.917963059187,4338.549752055258,4617.753167621862,4059.127601533515,4627.651707897571,4210.630640096903,4237.864028085865,4181.212223535679,4273.646243486343,4596.397856580163,4353.562188222602,1.0
4289.235622626738,3995.4969429215366,4257.670200933222,4105.561079175719,4337.925387577319,4618.10840037648,4058.6209692165544,4627.557103606648,4210.361292520767,4238.249317454213,4180.23381126808,4272.079573835425,4596.1690423014525,4352.737460236704,1.0
4288.9651992774925,3994.832845518332,4256.175494374827,4105.055286254034,4337.11358547317,4618.240834887318,4058.3618868143594,4627.018317474098,4209.469322481958,4237.941782695745,4179.08287431836,4270.729711790904,4595.59111841945,4351.995912057142,1.0
4288.88994246018,3993.9803014124836,4255.101851687906,4104.446547109474,4336.193713077525,4618.162743760928,4058.4380365848597,4626.146707489194,4208.075541255013,4236.990627036842,4177.799170379793,4269.7397040223705,4594.75068348647,4351.419922411066,1.0
4289.0064550789175,3992.9963919085826,4254.55734729925,4103.79324198609,4335.267224985545,4617.910979152106,4058.8927559267872,4625.078157677496,4206.348010817676,4235.51144463275,4176.450534416849,4269.201382202996,4593.769680064667,4351.06948572041,1.0
4289.284555024244,3991.962460132603,4254.580103184405,4103.162933171099,4334.44717488233,4617.542967965811,4059.7195901615237,4623.957892927849,4204.484753465875,4233.675663542371,4175.125798072154,4269.146143396313,4592.792342961586,4350.975712760057,1.0
4289.673028505694,3990.978290327029,4255.137174316722,4102.627999366461,4333.845462742786,4617.129773014671,4060.863386182028,4622.924474050623,4202.692724409384,4231.693138814137,4173.92425405664,4269.543973436012,4591.968661037775,4351.1378244647885,1.0
4290.108068627148,3990.1532446435967,4256.133032162229,4102.26032416937,4333.559317387355,4616.747085110507,4062.227713172642,4622.094764208583,4201.165375860407,4229.789754782718,4172.942966187968,4270.31059676394,4591.436344176149,4351.523973285891,1.0
4290.523105997589,3989.595098646158,4257.426139193827,4102.125350765484,4333.658680738395,4616.465317201396,4063.6875270498936,4621.551545647505,4200.061371654933,4228.1825624897265,4172.263578599868,4271.321519035377,4591.303563342566,4352.075739304863,1.0
4290.858559717994,3989.3976969142777,4258.850975622319,4102.275949425303,4334.176116250267,4616.3401227267,4065.105283455728,4621.335165561702,4199.486942301616,4227.055335862437,4171.940402112056,4272.430807673312,4591.634702427669,4352.715684458679,1.0
4291.070084822136,3989.6288307069226,4260.242164087675,4102.746664687464,4335.100612692373,4616.404632912554,4066.3482511776083,4621.440134236933,4199.484004407501,4226.537435416394,4171.991434520774,4273.491860372228,4592.441027041328,4353.356973601185,1.0
4291.134159380259,3990.319871675759,4261.457141142312,4103.548988808874,4336.376224762,4616.664502462304,4067.3046480333105,4621.817035773612,4200.025541608297,4226.688522293116,4172.393622391705,4274.37722175008,4593.677582554062,4353.9138370004475,1.0
4291.050296980663,3991.4586419104858,4262.394164438793,4104.668319697528,4337.90593454655,4617.096495202595,4067.8964326318405,4622.379502215328,4201.01892167664,4227.491011842859,4173.08314302707,4274.994741064156,4595.246861718854,4354.311583446368,1.0
4290.839713625362,3992.986743234491,4263.003254614709,4106.06318254215,4339.560498104705,4617.650877340129,4068.087106711161,4623.015413474916,4202.316895514327,4228.851272805396,4173.960847273037,4275.297972854975,4597.008934024296,4354.49497780172,1.0
4290.540830218761,3994.8021158271094,4263.2888117882985,4107.667113531075,4341.191431808751,4618.257377951171,4067.883636825787,4623.600987015007,4203.7350940280785,4230.6095681575825,4174.902339843608,4275.28960729884,4598.796915079917,4354.434047751822,1.0
4290.202460492512,3996.7669864009786,4263.303932361778,4109.393327234451,4342.646765128236,4618.833992939265,4067.332478327756,4624.016075759905,4205.074021294916,4232.557712727345,4175.771568904993,4275.01774142725,4600.4359782673855,4354.126738753334,1.0
4289.875844280478,3998.720667683945,4263.137681892136,4111.141942273949,4343.787803749813,4619.29751618703,4066.510546701428,4624.158848680161,4206.142944545596,4234.462507559744,4176.436327596186,4274.565815735389,4601.763656113034,4353.598240416426,1.0
4289.6067935174315,4000.4959758752707,4262.897571788043,4112.809167787853,4344.504958563613,4619.574434536536,4065.512699677056,4623.958111322716,4206.7827912,4236.092307671745,4176.783796577812,4274.0379013128595,4602.64899941333,4352.897207260616,1.0
4289.429117492864,4001.9374447012005,4262.690105072367,4114.297514464241,4344.7307318451685,4619.610756841946,4064.4377577793766,4623.381828886096,4206.885233941886,4237.243672268031,4176.734214124776,4273.541617070352,4603.0082774316,4352.089444160073,1.0
4289.360216516831,4002.9191326758637,4262.6024269927875,4115.52585111503,4344.448218108719,4619.379472720723,4063.37523036885,4622.440905521602,4206.405583889528,4237.764987674384,4176.2509560008675,4273.171213808528,4602.815296389095,4351.249886198201,1.0
4289.399340063841,4003.3597209479713,4262.687837954134,4116.438035453536,4343.693953792236,4618.88463896016,4062.394710259602,4621.187884465504,4205.367874659528,4237.5742585308635,4175.345719576366,4272.993260100231,4602.105037912449,4350.453853208059,1.0
4289.528572779743,4003.2328217919858,4262.957262571843,4117.008940463941,4342.55459120518,4618.161531846318,4061.5393902104456,4619.71087845017,4203.861512601154,4236.668906716019,4174.078087006174,4273.036931896735,4600.9701007788335,4349.7685948341505,1.0
4289.7162150925205,4002.5709537744656,4263.377833866559,4117.246980720547,4341.157608771107,4617.272823810339,4060.8244269278816,4618.123626366777,4202.029958940409,4235.126334535456,4172.549421456753,4273.290213810224,4599.550278630172,4349.246069025525,1.0
4289.921925257453,4001.4624301362983,4263.878690029142,4117.192687758371,4339.657015163624,4616.301272894861,4060.2400563059255,4616.553017382725,4200.052947256991,4233.095098453463,4170.891746160794,4273.70246652515,4598.016427233485,4348.917731377243,1.0
4290.102822081797,4000.0413491147256,4264.3630442202375,4116.91342996929,4338.215665345266,4615.339881296398,4059.7585855291263,4615.125668213712,4198.124577905833,4230.777676185374,4169.252883048942,4274.192919173822,4596.5504744323625,4348.791876388879,1.0
4290.219718630756,3998.4718355994833,4264.724712824105,4116.494937060834,4336.986291535808,4614.4808195393725,4059.343782057986,4613.955157152571,4196.430150169082,4228.406855347873,4167.779607254784,4274.663825477915,4595.323923148504,4348.853788794265,1.0
4290.242746190309,3996.928518675446,4264.866680866837,4116.030778598527,4336.093587882681,4613.804576913246,4058.9608435889895,4613.13132119702,4195.124719793184,4226.2185921525415,4166.600843529821,4275.0163814773805,4594.477430966866,4349.068658242174,1.0
4290.155794644912,3995.575806729376,4264.719010053819,4115.611273682791,4335.619628132333,4613.370761493084,4058.5851162645317,4612.712655486293,4194.316088468756,4224.424670938822,4165.81295203887,4275.167118452113,4594.103982658794,4349.386907685495,1.0
4289.959392309146,3994.548741555464,4264.253475301761,4115.313410046194,4335.594531743409,4613.211737226682,4058.2080247866384,4612.722386476801,4194.054286497378,4223.188563699289,4165.468914706065,4275.062401613038,4594.237798203205,4349.751308249639,1.0
4289.6718317451,3993.93802686735,4263.492727563979,4115.1931971570875,4335.993657834907,4613.3298828151555,4057.8392286674302,4613.148300756331,4194.3286956694055,4222.607516690666,4165.572761157936,4274.688891180147,4594.850465461446,4350.105024777209,1.0
4289.328489964021,3993.7812480735247,4262.512466619595,4115.281484044767,4336.741770803684,4613.6987443411535,4057.504722985231,4613.94597331949,4195.072907577662,4222.703109292394,4166.079917722819,4274.078329631342,4595.854915134806,4350.399581260599,1.0
4288.979384822653,3994.061405577971,4261.435983885106,4115.583697126591,4337.723692642548,4614.267805433367,4057.241335710852,4615.044707100904,4196.176370563913,4223.4214268628775,4166.903402526362,4273.305747462217,4597.1168601353875,4350.601678803473,1.0
4288.685069136208,3994.71280418839,4260.421402986491,4116.083291201461,4338.800062082853,4614.970096596044,4057.088711286779,4616.355297981271,4197.50098873458,4224.642703735682,4167.92502181728,4272.481044826414,4598.472322646478,4350.697862949891,1.0
4288.511020115593,3995.6332433278644,4259.6428991250805,4116.748074122456,4339.826090316353,4615.731484559044,4057.080305626809,4617.778677613978,4198.900217876309,4226.198999628473,4169.010052438279,4271.73480631748,4599.749005357788,4350.696237028694,1.0
4288.520768179736,3996.700513274204,4259.2680131366415,4117.538079481928,4340.670751525123,4616.480280002644,4057.2350816864086,4619.21453963903,4200.23793628778,4227.89736034553,4170.023422084617,4271.2000323745915,4600.788661659281,4350.624754235922,1.0
4288.76815017254,3997.790578107083,4259.43379728083,4118.413417451205,4341.233752493898,4617.155806394608,4057.551464884503,4620.569189853668,4201.404486400911,4229.545154174717,4170.845200690207,4270.992118477561,4601.467392414925,4350.526073352797,1.0
4289.28926970853,3998.7946244878585,4260.224857537065,4119.340585763309,4341.457917190647,4617.71477926992,4058.0047208632227,4621.762041875434,4202.327766736236,4230.973996655298,4171.38333504081,4271.189792191885,4601.711008376106,4350.449486072315,1.0
4290.094975143031,3999.632415143588,4261.656334819433,4120.296070058464,4341.335268762429,4618.134717040267,4058.548324857961,4622.730376548435,4202.978034341849,4232.058936532584,4171.581989602899,4271.819763382895,4601.503248187475,4350.440948273425,1.0
4291.164869348017,4000.260065958023,4263.664469202372,4121.2666469225915,4340.906005210992,4618.414078710973,4059.1192040271417,4623.432175333293,4203.3660440346985,4232.7303475971485,4171.424543196573,4272.8475248626155,4600.8856609343475,4350.532686242076,1.0
4292.4439735431215,4000.671350322024,4266.1066295739665,4122.24651593305,4340.250612734108,4618.569323810524,4059.6460674561145,4623.847014249872,4203.53516201563,4232.9771409405075,4170.931130276306,4274.176072400483,4599.949209268368,4350.734110869792,1.0
4293.843108370987,4000.892752762081,4268.7716228236095,4123.232090264057,4339.476383218243,4618.629537761027,4060.0595046222093,4623.975160877361,4203.548996818954,4232.8412941878105,4170.151471346118,4275.653353935746,4598.818933172867,4351.025781448615,1.0
4295.243778546873,4000.9735493965863,4271.399824081145,4124.215825807056,4338.7004399851885,4618.629596430281,4060.3022207236395,4623.835149593632,4203.476750906302,4232.405060440127,4169.154463436262,4277.088112351176,4597.634123001902,4351.357872193913,1.0
4296.50784204897,4000.972999529346,4273.711335919639,4125.180747206827,4338.031894768725,4618.60301345923,4060.3377382260514,4623.460215397702,4203.3788068142785,4231.773339591512,4168.016469489516,4278.272595290311,4596.5271874998425,4351.6540141824835,1.0
4297.491552335502,4000.9471499101514,4275.43916160881,4126.097265613221,4337.555873766667,4618.57560724892,4060.156134385312,4622.8940376747605,4203.294971306957,4231.054378307462,4166.8103687644125,4279.009531576064,4595.6046264682755,4351.820574487217,1.0
4298.062776950275,4000.9377118031452,4276.363445684751,4126.923472704474,4337.321839937189,4618.560952600736,4059.775863537909,4622.18627442659,4203.2373223881605,4230.342098880853,4165.597184873884,4279.139979294812,4594.933171872093,4351.760507332598,1.0
4298.119453705685,4000.96498659888,4276.342356817329,4127.609403674679,4337.337949228464,4618.558278981202,4059.24134941784,4621.388348677262,4203.188814110662,4229.702926760395,4164.421539169745,4278.568273473045,4594.533289254449,4351.390021038751,1.0
4297.606799400941,4001.0259851921974,4275.33527952663,4128.104913419416,4337.572218181412,4618.553092372598,4058.6167187322512,4620.549880215694,4203.107821430804,4229.1690784680495,4163.311392627681,4277.28043063971,4594.380974053384,4350.655613492422,1.0
4296.530574858644,4001.0978688954415,4273.4146870238665,4128.369968038855,4337.96020121875,4618.520386397761,4057.976666625049,4619.716042106327,4202.937810322011,4228.739056527543,4162.281689023722,4275.353024553566,4594.417349265829,4349.548683310623,1.0
4294.963926915605,4001.1458258345406,4270.7643422716965,4128.385488182529,4338.41784883596,4618.429925494954,4057.395893577863,4618.925974014493,4202.620458095838,4228.384797023568,4161.340758308488,4272.950675001999,4594.564221611548,4348.115020256551,1.0
4293.045993902508,4001.133672181307,4267.663180018227,4128.162535656814,4338.857404857263,4618.252776075125,4056.9387583598277,4618.212221206503,4202.109962112402,4228.063757923672,4160.4978239766015,4270.311756815788,4594.742721505303,4346.457041370958,1.0
4290.971512454583,4001.034978288279,4264.4561402297195,4127.747698380673,4339.203728886375,4617.9680677826855,4056.6507227676448,4617.601011449084,4201.38605222175,4227.733418152124,4159.769776070594,4267.7235450929065,4594.891620507959,4344.727610812569,1.0
4288.971956410917,4000.8424464246464,4261.515082505498,4127.2230144317045,4339.408370990997,4617.5689100089285,4056.5528390380687,4617.113055954628,4200.463394371306,4227.365307402912,4159.1855505402555,4265.489536772001,4594.981981541441,4343.115526375796,1.0
4287.290071103785,4000.5736119287144,4259.194430767527,4126.699616788237,4339.459085725335,4617.066477632764,4056.640011668969,4616.76448700294,4199.395608734331,4226.9558473899515,4158.7869545680605,4263.892899955096,4595.0254390520995,4341.82408206824,1.0
4286.150813958453,4000.271630335249,4257.787133053521,4126.305340337495,4339.383192516139,4616.491507395072,4056.883145179695,4616.567539906851,4198.272939611625,4226.531910463696,4158.625495391915,4263.160709250815,4595.074513602848,4341.045307415611,1.0
4285.7324698155235,4000.0008175957514,4257.486707157155,4126.167630550809,4339.244155048661,4615.892788387771,4057.2346752293656,4616.530656901606,4197.213581058768,4226.14996936768,4158.755568653566,4263.433705252602,4595.214744123064,4340.933337029216,1.0
4286.141930162476,3999.8375644302023,4258.360523746319,4126.394035269614,4339.131813514068,4615.332646937228,4057.636474198522,4616.657829533263,4196.349637503586,4225.888849609855,4159.22509301345,4264.745737000116,4595.549834545967,4341.580724429069,1.0
4287.397749791517,3999.8580825526155,4260.338121199185,4127.0531758842935,4339.147698303571,4614.879864875473,4058.02880265742,4616.94718571661,4195.809540954296,4225.8372111912095,4160.0652102637605,4267.015873401205,4596.182222515652,4343.001304756457,1.0
4289.423661020526,4000.125020164653,4263.216430672566,4128.1592627383625,4339.387632619149,4614.600870837084,4058.35888863545,4617.389038252845,4195.699336379006,4226.077799481446,4161.280914406796,4270.054557240964,4597.192288418637,4345.122444724654,1.0
4292.0538649588625,4000.6752158341,4266.6815809888285,4129.662895517118,4339.924279885043,4614.5503476352715,4058.587859995425,4617.963806251411,4196.085502401882,4226.671076213745,4162.844392929144,4273.583343202909,4598.619706052883,4347.7882963605025,1.0
4295.049830633767,4001.510714031808,4270.344759752367,4131.450106875895,4340.792345757043,4614.762555752977,4058.6950952472334,4618.640360558938,4196.981860066054,4227.640990728579,4164.6924792346945,4277.265961556034,4600.450153191792,4350.774167488304,1.0
4298.126750411201,4002.5946749349214,4273.787735483298,4133.35047583989,4341.978798329784,4615.244652822752,4058.6795279174294,4619.37539438634,4198.342651904116,4228.96536680196,4166.728996864184,4280.746929901717,4602.609803610396,4353.810555144689,1.0
4300.986455320856,4003.8530615693917,4276.61235344402,4135.153823388573,4343.419775705947,4615.973085570261,4058.55795455857,4620.114357545367,4200.06310707298,4230.572715580971,4168.832028391632,4283.692905441323,4604.968843308578,4356.613988060622,1.0
4303.352679257597,4005.182101195095,4278.487779597249,4136.6337043182675,4345.004907746918,4616.893764875367,4058.3608694480745,4620.794311128988,4201.9878440402435,4232.346347928585,4170.865384948748,4285.831570742104,4607.35387947483,4358.920797389589,1.0
4305.0042029572605,4006.460632492203,4279.189551231413,4137.574825724436,4346.588722133455,4617.92625192044,4058.126704708442,4621.348774580665,4203.926424204928,4234.135591962252,4172.692902094098,4286.983132054809,4609.567752418514,4360.519433414455,1.0
4305.801651397172,4007.5656969968195,4278.625555095061,4137.800822096883,4348.007781737458,4618.9716478640285,4057.895541300377,4621.714286432936,4205.674392531145,4235.772877953152,4174.193738656517,4287.080443660054,4611.414121277343,4361.277046639933,1.0
4305.704521342821,4008.389219526326,4276.845746556011,4137.198613432031,4349.101353152385,4619.92336431045,4057.7033532456,4621.838039361067,4207.037353640383,4237.094577441182,4175.276668053214,4286.175230997396,4612.723439138677,4361.156745028914,1.0
4304.776263565277,4008.8534179688136,4274.034517154231,4135.735906882414,4349.732853501238,4620.6795288283765,4057.5776663739025,4621.685645280557,4207.855140765631,4237.96289271907,4175.89144749045,4284.429676852314,4613.376667784377,4360.223132025579,1.0
4303.1767654460045,4008.922713479692,4270.486834640352,4133.4692366783065,4349.809143611901,4621.155508997468,4057.5351948742195,4621.247900651253,4208.023011400822,4238.2858620361885,4176.0357105705925,4282.094522678806,4613.323339676452,4358.635259634291,1.0
4301.143172343243,4008.61035802533,4266.571329227182,4130.54116038461,4349.29495987951,4621.294959925461,4057.5816259596863,4620.545404339524,4207.507072164563,4238.032702391355,4175.756399254213,4279.4765728128905,4612.591313780491,4356.627788056102,1.0
4298.961444825411,4007.978695874624,4262.685118493181,4127.166673190536,4348.220379759137,4621.07792835282,4057.7133266492947,4619.6300521924195,4206.351770648411,4237.242234239999,4175.145451528419,4276.899844275474,4611.286684774213,4354.482701897674,1.0
4296.932190482732,4007.132834178354,4259.206146865969,4123.610363047326,4346.680119534921,4620.524868503292,4057.920415730556,4618.582782729103,4204.678220004351,4236.022955018113,4174.330195998895,4274.665400045164,4609.583634577052,4352.495180354006,1.0
4295.334994099771,4006.2083988252043,4256.449044310644,4120.157100172261,4344.824547045607,4619.695902502972,4058.190432697944,4617.507433077121,4202.6732297946055,4234.544349689689,4173.459575945256,4273.015033479024,4607.705375906449,4350.937985598458,1.0
4294.39561853704,4005.354872237727,4254.629962093856,4117.0799519528355,4342.843407804969,4618.685233053237,4058.5117752539186,4616.521113668188,4200.570066663831,4233.020121874019,4172.687845481266,4272.103418548752,4605.898542614232,4350.028916623995,1.0
4294.260048597586,4004.7166360957494,4253.844601212204,4114.6094081332085,4340.944254529837,4617.61121717232,4058.8761721195333,4615.742040694593,4198.623016492969,4231.685064972905,4172.157683445801,4271.982178977095,4604.4042670373865,4349.9054519617575,1.0
4294.978457608479,4004.41418582946,4254.061880780783,4112.907833129286,4339.32829705708,4616.603162795435,4059.2796862194264,4615.276193899206,4197.078633418886,4230.768141846285,4171.984720875808,4272.597716142667,4603.429631817504,4350.609734264166,1.0
4296.500908385405,4004.5279949871633,4255.133636112929,4112.052355878095,4338.166748474036,4615.786346076106,4059.7220609006995,4615.204424995081,4196.147036206987,4230.464897373955,4172.245274201844,4273.802789687306,4603.123134712504,4352.08566742274,1.0
4298.685119744367,4005.087182216086,4256.818662194297,4112.028265008418,4337.580683602973,4615.267011356807,4060.204571123034,4615.571684437338,4195.976685305135,4230.912517014978,4172.968651255356,4275.380017101715,4603.5572701495985,4354.188292916233,1.0
4301.315125691789,4006.0645148905796,4258.817600547758,4112.733564084008,4337.626958368396,4615.11917289736,4060.7268607677893,4616.37984752302,4196.6357287998835,4232.170634575257,4174.134811785313,4277.073897407082,4604.720387315137,4356.704005489564,1.0
4304.128318009843,4007.378456123592,4260.8138425235,4113.993862223516,4338.291932580818,4615.374876097263,4061.283480102254,4617.58522315889,4198.102276665694,4234.210399077698,4175.677498781511,4278.626880196096,4606.518763582937,4359.378776440788,1.0
4306.847363325707,4008.902039997171,4262.5149583036355,4115.585440414747,4339.493711181556,4616.019209374335,4061.860941745469,4619.101268093092,4200.264931002711,4236.913395935049,4177.492299789891,4279.814538757942,4608.788503043348,4361.950561466712,1.0
4309.212948220879,4010.4774699808145,4263.689236549923,4117.263328743137,4341.092515401967,4616.990822796984,4062.4360673907413,4620.806377679888,4202.933684742067,4240.080884606457,4179.4485327675175,4280.47512212119,4611.315614710082,4364.181607763394,1.0
4311.013295235421,4011.934598573445,4264.19271259349,4118.79068669584,4342.907766998589,4618.188062989003,4062.9762033731577,4622.555967903976,4205.860047865834,4243.45259634578,4181.403447711647,4280.529618599713,4613.8616124625,4365.886495888256,1.0
4312.1069037818015,4013.1109600978784,4263.98345496244,4119.965757843314,4344.739650995227,4619.480147997859,4063.4415679235467,4624.197492589105,4208.76412361423,4246.733178190717,4183.217037903971,4279.989837047574,4616.191340493465,4366.952428282436,1.0
4312.435928410815,4013.8708546306084,4263.1216730893975,4120.643153077671,4346.392416045296,4620.722161698016,4063.7896052990945,4625.586635597537,4211.365483532121,4249.623415228288,4184.765778098633,4278.9537049989285,4618.099539841111,4367.349404123326,1.0
4312.028878139476,4014.1211361839487,4261.756153672021,4120.747112274049,4347.69653111939,4621.77212637199,4063.9808257809723,4626.602740159133,4213.4141971846775,4251.852732021714,4185.953835676748,4277.5887559214625,4619.432944005517,4367.129334252517,1.0
4310.992728925403,4013.821813836688,4260.0993623835975,4120.275556679048,4348.527046359398,4622.5080868951145,4063.9852753231094,4627.161614647387,4214.718331531961,4253.209247606884,4186.720691985031,4276.1063830444,4620.105370629115,4366.414648966504,1.0
4309.495894632546,4012.9902618714195,4258.395013562959,4119.294997358755,4348.816060146826,4622.843063948431,4063.788568326057,4627.2241777145355,4215.164659194015,4253.563870214448,4187.044602688807,4274.730653467468,4620.104253905894,4365.378327444029,1.0
4307.744618712775,4011.6986565495863,4256.88281828986,4117.927530567133,4348.557989951287,4622.735932069472,4063.3963784235507,4626.799931065364,4214.73015369777,4252.885549195915,4186.941846903947,4273.666140518418,4619.488195627113,4364.218345706045,1.0
4305.956084864797,4010.065101258628,4255.765355831277,4116.332075467535,4347.807271421089,4622.196741159214,4062.8364355324125,4625.944901373435,4213.482994589528,4251.245783979385,4186.462196189413,4273.069262535088,4618.376245638123,4363.130164298295,1.0
4304.331812706351,4008.2396587128446,4255.181555546741,4114.682585272162,4346.6690476821495,4621.28567973156,4062.1574106699222,4624.75438278753,4211.573104092847,4248.811712784246,4185.681419348435,4273.027021877536,4616.930608803339,4362.280987891012,1.0
4303.034685138032,4006.3870859222548,4255.190204994779,4113.146139259253,4345.284242871634,4620.105692807494,4061.4245384733495,4623.351444525571,4209.2135172327135,4245.8284274004955,4184.691889717317,4273.545916955804,4615.335198029767,4361.789131166831,1.0
4302.172298313795,4004.668400541959,4255.765380804792,4111.863609988159,4343.811043142469,4618.78961003174,4060.712359159394,4621.872662573355,4206.654981981745,4242.592430884349,4183.592462855454,4274.552322622729,4613.772836239372,4361.710993663296,1.0
4301.788343781208,4003.2234670505964,4256.8039593013045,4110.935059935719,4342.405166756898,4617.4833930407485,4060.095468933817,4620.452832240251,4204.1569580321375,4239.41922210726,4182.4787504440865,4275.904016474369,4612.403927504148,4362.037012725906,1.0
4301.86257784843,4002.156585561926,4258.143658749233,4110.4112556661785,4341.20136044477,4616.327665227433,4059.63856134135,4619.210490825219,4201.958543632636,4236.608724476834,4181.434754291862,4277.410999785452,4611.349089592075,4362.696696630377,1.0
4302.318775251525,4001.5266349958356,4259.5886380746,4110.291816133027,4340.298317716512,4615.439956364386,4059.3872469949993,4618.235929101804,4200.252778334792,4234.412580890361,4180.526577298298,4278.862531353721,4610.677628504364,4363.571618292878,1.0
4303.039063457901,4001.34273020757,4260.938723958153,4110.529655849363,4339.748717029077,4614.900032377585,4059.361109380806,4617.583025530594,4199.1672710587645,4233.007165358831,4179.798634940202,4280.056520808807,4610.402931436241,4364.514237902575,1.0
4303.882318592929,4001.5656777921517,4262.017979398529,4111.040648482223,4339.5553926075645,4614.740287243552,4059.550181946783,4617.265746355097,4198.7532617104225,4232.475520710556,4179.272488346107,4280.827205788428,4610.484965171946,4365.369747066574,1.0
4304.703952376413,4002.1148390999892,4262.698591132702,4111.716899421919,4339.673866218422,4614.942497894128,4059.91554967248,4617.259577938299,4198.984150478834,4232.800385051027,4178.948139214615,4281.067376522823,4610.8392014711,4365.997861362852,1.0
4305.374451939978,4002.8794067034264,4262.916877968643,4112.4417212566495,4340.020680342681,4615.441374407206,4060.3941573646885,4617.507559497552,4199.763353315879,4233.869133527484,4178.807390560202,4280.742246468457,4611.350548371876,4366.291646019132,1.0
4305.794414789821,4003.7326339413844,4262.679466276627,4113.104364280853,4340.486275445849,4616.134396540051,4060.9072445171473,4617.930029196573,4200.940204270374,4235.489994598444,4178.818700450075,4279.893268836086,4611.8903253163535,4366.190995927237,1.0
4305.904467041085,4004.5472701294602,4262.059148015796,4113.612745419962,4340.950627264768,4616.896546900747,4061.3712316105552,4618.436744992154,4202.331659712389,4237.417484388825,4178.942846940733,4278.631592304868,4612.334032891773,4365.689213286736,1.0
4305.68925221781,4005.2103703260723,4261.181413217653,4113.902799551583,4341.299564243216,4617.597858416212,4061.709457448215,4618.939747222158,4203.74688283352,4239.383824317038,4179.138685019864,4277.122242308332,4612.577657333089,4364.832108720752,1.0
4305.1755080713965,4005.6357714223086,4260.203924610862,4113.943587210993,4341.439653399881,4618.121293068116,4061.862989286542,4619.365234480551,4205.011485411457,4241.132329081599,4179.368310788715,4275.561322167193,4612.55050814133,4363.710057023578,1.0
4304.424996700319,4005.7728392943372,4259.292107286862,4113.737864197382,4341.309777205517,4618.378424203868,4061.7988359237993,4619.662851687734,4205.988321015756,4242.44849062989,4179.601051640571,4274.149398149689,4612.223078489961,4362.4443362027,1.0
4303.523630056538,4005.6105603048886,4258.594451702034,4113.318383753819,4340.887995041327,4618.320719292738,4061.514279854083,4619.811138140139,4206.592250394992,4243.184788829446,4179.815867364255,4273.064662265555,4611.609082705583,4361.169761573452,1.0
